Country_Region,Location,Opening_Stock,Delivered_In,Delivered_Out,Closing_Stock,Open_Tonnage,Cancelled_Tonnage,Date,Location_Key
UK,Liverpool,0,0,0,0,0,0,20240327,UK_Liverpool
UAE,Dubai,0,0,0,0,0,0,20240327,UAE_Dubai
Germany,Hamburg,10025,0,0,10025,10025,0,20240327,Germany_Hamburg
USA,Baltimore,50,0,0,50,50,0,20240327,USA_Baltimore
UK,Hull,0,0,0,0,0,0,20240327,UK_Hull
USA,Mobile,1975,0,0,1975,1975,0,20240327,USA_Mobile
USA,New Orleans,29875,0,525,29350,15575,13775,20240327,USA_New Orleans
Italy,Leghorn,175,0,0,175,175,0,20240327,Italy_Leghorn
Taiwan,Kaohsiung,1875,50,0,1925,1175,750,20240327,Taiwan_Kaohsiung
USA,Chicago,0,0,0,0,0,0,20240327,USA_Chicago
Sweden,Helsingborg,0,0,0,0,0,0,20240327,Sweden_Helsingborg
Malaysia,Johor,25,0,0,25,0,25,20240327,Malaysia_Johor
Spain,Barcelona,0,0,0,0,0,0,20240327,Spain_Barcelona
Belgium,Antwerp,0,0,0,0,0,0,20240327,Belgium_Antwerp
Spain,Bilbao,0,0,0,0,0,0,20240327,Spain_Bilbao
Korea (South),Busan,5475,0,0,5475,5475,0,20240327,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20240327,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20240327,Korea (South)_Incheon
Italy,Trieste,75,0,0,75,75,0,20240327,Italy_Trieste
Malaysia,Port Klang,350,0,100,250,250,0,20240327,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20240327,Netherlands_Moerdijk
Netherlands,Rotterdam,51200,0,50,51150,51100,50,20240327,Netherlands_Rotterdam
Netherlands,Vlissingen,0,0,0,0,0,0,20240327,Netherlands_Vlissingen
Singapore,Singapore,12000,0,0,12000,11900,100,20240327,Singapore_Singapore
USA,New Orleans,29350,0,500,28850,15575,13275,20240328,USA_New Orleans
USA,Mobile,1975,0,0,1975,1975,0,20240328,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20240328,USA_Chicago
USA,Baltimore,50,0,0,50,50,0,20240328,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20240328,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20240328,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20240328,UAE_Dubai
Taiwan,Kaohsiung,1925,0,0,1925,1175,750,20240328,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20240328,Sweden_Helsingborg
Spain,Barcelona,0,0,0,0,0,0,20240328,Spain_Barcelona
Spain,Bilbao,0,0,0,0,0,0,20240328,Spain_Bilbao
Italy,Leghorn,175,0,0,175,175,0,20240328,Italy_Leghorn
Netherlands,Vlissingen,0,0,0,0,0,0,20240328,Netherlands_Vlissingen
Netherlands,Rotterdam,51150,0,50,51100,51100,0,20240328,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20240328,Netherlands_Moerdijk
Malaysia,Port Klang,250,0,0,250,250,0,20240328,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20240328,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20240328,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20240328,Korea (South)_Gwangyang
Korea (South),Busan,5475,0,0,5475,5475,0,20240328,Korea (South)_Busan
Italy,Trieste,75,0,0,75,75,0,20240328,Italy_Trieste
Singapore,Singapore,12000,0,0,12000,11900,100,20240328,Singapore_Singapore
Germany,Hamburg,10025,0,0,10025,10025,0,20240328,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20240328,Belgium_Antwerp
Malaysia,Port Klang,250,0,0,250,250,0,20240402,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20240402,Netherlands_Moerdijk
Netherlands,Rotterdam,51100,0,0,51100,50400,700,20240402,Netherlands_Rotterdam
USA,Baltimore,50,0,0,50,50,0,20240402,USA_Baltimore
Malaysia,Johor,25,0,0,25,0,25,20240402,Malaysia_Johor
Netherlands,Vlissingen,0,0,0,0,0,0,20240402,Netherlands_Vlissingen
USA,New Orleans,28850,0,625,28225,15575,12650,20240402,USA_New Orleans
Korea (South),Incheon,0,0,0,0,0,0,20240402,Korea (South)_Incheon
UK,Liverpool,0,0,0,0,0,0,20240402,UK_Liverpool
Korea (South),Busan,5475,1500,0,6975,6975,0,20240402,Korea (South)_Busan
UAE,Dubai,0,0,0,0,0,0,20240402,UAE_Dubai
Korea (South),Gwangyang,0,0,0,0,0,0,20240402,Korea (South)_Gwangyang
Taiwan,Kaohsiung,1925,200,0,2125,1375,750,20240402,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20240402,Sweden_Helsingborg
Spain,Bilbao,0,0,0,0,0,0,20240402,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20240402,Spain_Barcelona
Singapore,Singapore,12000,0,25,11975,11900,75,20240402,Singapore_Singapore
USA,Chicago,0,0,0,0,0,0,20240402,USA_Chicago
Italy,Trieste,75,0,0,75,75,0,20240402,Italy_Trieste
USA,Mobile,1975,0,0,1975,1975,0,20240402,USA_Mobile
UK,Hull,0,0,0,0,0,0,20240402,UK_Hull
Belgium,Antwerp,0,0,0,0,0,0,20240402,Belgium_Antwerp
Germany,Hamburg,10025,0,0,10025,10025,0,20240402,Germany_Hamburg
Italy,Leghorn,175,0,0,175,175,0,20240402,Italy_Leghorn
USA,New Orleans,28225,0,800,27425,15575,11850,20240403,USA_New Orleans
Malaysia,Johor,25,0,0,25,0,25,20240403,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20240403,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20240403,Korea (South)_Gwangyang
Korea (South),Busan,6975,225,0,7200,7200,0,20240403,Korea (South)_Busan
Italy,Leghorn,175,0,0,175,175,0,20240403,Italy_Leghorn
Malaysia,Port Klang,250,0,0,250,250,0,20240403,Malaysia_Port Klang
Germany,Hamburg,10025,0,0,10025,10025,0,20240403,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20240403,Belgium_Antwerp
Italy,Trieste,75,0,0,75,75,0,20240403,Italy_Trieste
Netherlands,Moerdijk,0,0,0,0,0,0,20240403,Netherlands_Moerdijk
Singapore,Singapore,11975,0,0,11975,11775,200,20240403,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20240403,Netherlands_Vlissingen
USA,Mobile,1975,0,0,1975,1975,0,20240403,USA_Mobile
Spain,Barcelona,0,0,0,0,0,0,20240403,Spain_Barcelona
Spain,Bilbao,0,0,0,0,0,0,20240403,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20240403,Sweden_Helsingborg
UAE,Dubai,0,0,0,0,0,0,20240403,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20240403,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20240403,UK_Liverpool
USA,Baltimore,50,0,0,50,50,0,20240403,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20240403,USA_Chicago
Netherlands,Rotterdam,51100,0,0,51100,50400,700,20240403,Netherlands_Rotterdam
Taiwan,Kaohsiung,2125,125,0,2250,1500,750,20240403,Taiwan_Kaohsiung
USA,Chicago,0,0,0,0,0,0,20240404,USA_Chicago
Belgium,Antwerp,0,0,0,0,0,0,20240404,Belgium_Antwerp
USA,Baltimore,50,0,0,50,50,0,20240404,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20240404,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20240404,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20240404,UAE_Dubai
Taiwan,Kaohsiung,2250,0,0,2250,1500,750,20240404,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20240404,Sweden_Helsingborg
Spain,Bilbao,0,0,0,0,0,0,20240404,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20240404,Spain_Barcelona
Singapore,Singapore,11975,0,0,11975,11775,200,20240404,Singapore_Singapore
Netherlands,Rotterdam,51100,3525,75,54550,53925,625,20240404,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20240404,Netherlands_Moerdijk
Malaysia,Port Klang,250,0,0,250,225,25,20240404,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20240404,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20240404,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20240404,Korea (South)_Gwangyang
Korea (South),Busan,7200,200,0,7400,7400,0,20240404,Korea (South)_Busan
Italy,Trieste,75,0,0,75,75,0,20240404,Italy_Trieste
Italy,Leghorn,175,0,0,175,175,0,20240404,Italy_Leghorn
Germany,Hamburg,10025,0,0,10025,10025,0,20240404,Germany_Hamburg
USA,New Orleans,27425,0,650,26775,14175,12600,20240404,USA_New Orleans
USA,Mobile,1975,0,0,1975,1975,0,20240404,USA_Mobile
Netherlands,Vlissingen,0,0,0,0,0,0,20240404,Netherlands_Vlissingen
Netherlands,Rotterdam,54550,0,175,54375,53575,800,20240405,Netherlands_Rotterdam
USA,Mobile,1975,0,0,1975,1975,0,20240405,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20240405,USA_Chicago
USA,Baltimore,50,0,0,50,50,0,20240405,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20240405,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20240405,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20240405,UAE_Dubai
Taiwan,Kaohsiung,2250,0,0,2250,1500,750,20240405,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20240405,Sweden_Helsingborg
Spain,Bilbao,0,0,0,0,0,0,20240405,Spain_Bilbao
USA,New Orleans,26775,0,1075,25700,14175,11525,20240405,USA_New Orleans
Spain,Barcelona,0,0,0,0,0,0,20240405,Spain_Barcelona
Netherlands,Vlissingen,0,0,0,0,0,0,20240405,Netherlands_Vlissingen
Netherlands,Moerdijk,0,0,0,0,0,0,20240405,Netherlands_Moerdijk
Malaysia,Port Klang,250,0,0,250,225,25,20240405,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20240405,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20240405,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20240405,Korea (South)_Gwangyang
Korea (South),Busan,7400,0,0,7400,7400,0,20240405,Korea (South)_Busan
Italy,Trieste,75,0,0,75,75,0,20240405,Italy_Trieste
Italy,Leghorn,175,0,0,175,175,0,20240405,Italy_Leghorn
Singapore,Singapore,11975,0,0,11975,11775,200,20240405,Singapore_Singapore
Germany,Hamburg,10025,0,0,10025,10025,0,20240405,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20240405,Belgium_Antwerp
USA,Mobile,1975,0,0,1975,1975,0,20240408,USA_Mobile
USA,New Orleans,25700,0,900,24800,14175,10625,20240408,USA_New Orleans
Belgium,Antwerp,0,0,0,0,0,0,20240408,Belgium_Antwerp
Germany,Hamburg,10025,0,0,10025,10025,0,20240408,Germany_Hamburg
Italy,Leghorn,175,0,0,175,175,0,20240408,Italy_Leghorn
Italy,Trieste,75,0,0,75,75,0,20240408,Italy_Trieste
Korea (South),Busan,7400,7000,0,14400,14400,0,20240408,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20240408,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20240408,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20240408,Malaysia_Johor
Malaysia,Port Klang,250,0,0,250,225,25,20240408,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20240408,Netherlands_Moerdijk
Netherlands,Vlissingen,0,0,0,0,0,0,20240408,Netherlands_Vlissingen
USA,Chicago,0,0,0,0,0,0,20240408,USA_Chicago
Singapore,Singapore,11975,3100,0,15075,14850,225,20240408,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20240408,Spain_Barcelona
Spain,Bilbao,0,0,0,0,0,0,20240408,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20240408,Sweden_Helsingborg
Taiwan,Kaohsiung,2250,800,0,3050,2300,750,20240408,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20240408,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20240408,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20240408,UK_Liverpool
USA,Baltimore,50,0,0,50,50,0,20240408,USA_Baltimore
Netherlands,Rotterdam,54375,0,50,54325,53575,750,20240408,Netherlands_Rotterdam
Spain,Bilbao,0,0,0,0,0,0,20240409,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20240409,Sweden_Helsingborg
Taiwan,Kaohsiung,3050,500,0,3550,2800,750,20240409,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20240409,UAE_Dubai
Belgium,Antwerp,0,0,0,0,0,0,20240409,Belgium_Antwerp
UK,Liverpool,0,0,0,0,0,0,20240409,UK_Liverpool
USA,Baltimore,50,0,0,50,50,0,20240409,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20240409,USA_Chicago
USA,Mobile,1975,0,0,1975,1975,0,20240409,USA_Mobile
UK,Hull,0,0,0,0,0,0,20240409,UK_Hull
Spain,Barcelona,0,0,0,0,0,0,20240409,Spain_Barcelona
Malaysia,Johor,25,0,0,25,0,25,20240409,Malaysia_Johor
Netherlands,Vlissingen,0,0,0,0,0,0,20240409,Netherlands_Vlissingen
Netherlands,Rotterdam,54325,0,125,54200,53575,625,20240409,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20240409,Netherlands_Moerdijk
Malaysia,Port Klang,250,0,0,250,225,25,20240409,Malaysia_Port Klang
Korea (South),Incheon,0,0,0,0,0,0,20240409,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20240409,Korea (South)_Gwangyang
Korea (South),Busan,14400,0,0,14400,14400,0,20240409,Korea (South)_Busan
Italy,Trieste,75,0,0,75,75,0,20240409,Italy_Trieste
Italy,Leghorn,175,0,0,175,175,0,20240409,Italy_Leghorn
Singapore,Singapore,15075,200,0,15275,15050,225,20240409,Singapore_Singapore
Germany,Hamburg,10025,0,0,10025,10025,0,20240409,Germany_Hamburg
USA,New Orleans,24800,0,1325,23475,14175,9300,20240409,USA_New Orleans
Netherlands,Vlissingen,0,0,0,0,0,0,20240410,Netherlands_Vlissingen
Belgium,Antwerp,0,0,0,0,0,0,20240410,Belgium_Antwerp
Germany,Hamburg,10025,0,0,10025,10025,0,20240410,Germany_Hamburg
Italy,Leghorn,175,0,0,175,175,0,20240410,Italy_Leghorn
Italy,Trieste,75,0,0,75,75,0,20240410,Italy_Trieste
Korea (South),Busan,14400,1500,0,15900,15900,0,20240410,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20240410,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20240410,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20240410,Malaysia_Johor
Malaysia,Port Klang,250,0,0,250,225,25,20240410,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20240410,Netherlands_Moerdijk
Netherlands,Rotterdam,54200,0,275,53925,53275,650,20240410,Netherlands_Rotterdam
USA,Chicago,0,0,0,0,0,0,20240410,USA_Chicago
Singapore,Singapore,15275,0,0,15275,15050,225,20240410,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20240410,Spain_Barcelona
Spain,Bilbao,0,0,0,0,0,0,20240410,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20240410,Sweden_Helsingborg
Taiwan,Kaohsiung,3550,600,0,4150,3400,750,20240410,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20240410,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20240410,UK_Hull
USA,Mobile,1975,0,0,1975,1975,0,20240410,USA_Mobile
UK,Liverpool,0,0,0,0,0,0,20240410,UK_Liverpool
USA,New Orleans,23475,0,450,23025,12475,10550,20240410,USA_New Orleans
USA,Baltimore,50,0,0,50,50,0,20240410,USA_Baltimore
Italy,Leghorn,175,0,0,175,175,0,20240411,Italy_Leghorn
Italy,Trieste,75,0,0,75,75,0,20240411,Italy_Trieste
Korea (South),Busan,15900,0,0,15900,15900,0,20240411,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20240411,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20240411,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20240411,Malaysia_Johor
Malaysia,Port Klang,250,0,0,250,225,25,20240411,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20240411,Netherlands_Moerdijk
Netherlands,Rotterdam,53925,0,100,53825,53275,550,20240411,Netherlands_Rotterdam
USA,Chicago,0,0,0,0,0,0,20240411,USA_Chicago
Singapore,Singapore,15275,0,0,15275,15050,225,20240411,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20240411,Spain_Barcelona
Spain,Bilbao,0,0,0,0,0,0,20240411,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20240411,Sweden_Helsingborg
Taiwan,Kaohsiung,4150,0,0,4150,3400,750,20240411,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20240411,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20240411,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20240411,UK_Liverpool
USA,Baltimore,50,0,0,50,50,0,20240411,USA_Baltimore
USA,Mobile,1975,0,0,1975,1975,0,20240411,USA_Mobile
Netherlands,Vlissingen,0,0,0,0,0,0,20240411,Netherlands_Vlissingen
Belgium,Antwerp,0,0,0,0,0,0,20240411,Belgium_Antwerp
USA,New Orleans,23025,0,325,22700,5950,16750,20240411,USA_New Orleans
Germany,Hamburg,10025,0,0,10025,10025,0,20240411,Germany_Hamburg
USA,Chicago,0,0,0,0,0,0,20240412,USA_Chicago
USA,Baltimore,50,0,0,50,50,0,20240412,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20240412,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20240412,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20240412,UAE_Dubai
Taiwan,Kaohsiung,4150,0,0,4150,3400,750,20240412,Taiwan_Kaohsiung
Sweden,Helsingborg,0,0,0,0,0,0,20240412,Sweden_Helsingborg
Spain,Bilbao,0,0,0,0,0,0,20240412,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20240412,Spain_Barcelona
Singapore,Singapore,15275,0,25,15250,15050,200,20240412,Singapore_Singapore
USA,Mobile,1975,0,0,1975,1975,0,20240412,USA_Mobile
Netherlands,Vlissingen,0,0,0,0,0,0,20240412,Netherlands_Vlissingen
Netherlands,Moerdijk,0,0,0,0,0,0,20240412,Netherlands_Moerdijk
Malaysia,Port Klang,250,0,0,250,225,25,20240412,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20240412,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20240412,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20240412,Korea (South)_Gwangyang
Korea (South),Busan,15900,0,0,15900,15900,0,20240412,Korea (South)_Busan
Italy,Trieste,75,0,0,75,75,0,20240412,Italy_Trieste
Italy,Leghorn,175,0,0,175,0,175,20240412,Italy_Leghorn
Germany,Hamburg,10025,0,0,10025,10025,0,20240412,Germany_Hamburg
Belgium,Antwerp,0,0,0,0,0,0,20240412,Belgium_Antwerp
Netherlands,Rotterdam,53825,0,50,53775,53275,500,20240412,Netherlands_Rotterdam
USA,New Orleans,22700,0,875,21825,4975,16850,20240412,USA_New Orleans
USA,New Orleans,21825,0,50,21775,4625,17150,20240415,USA_New Orleans
Germany,Hamburg,10025,0,0,10025,10025,0,20240415,Germany_Hamburg
Italy,Trieste,75,0,0,75,75,0,20240415,Italy_Trieste
Korea (South),Busan,15900,0,0,15900,15900,0,20240415,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20240415,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20240415,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20240415,Malaysia_Johor
Malaysia,Port Klang,250,0,0,250,225,25,20240415,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20240415,Netherlands_Moerdijk
Netherlands,Rotterdam,53775,0,50,53725,53275,450,20240415,Netherlands_Rotterdam
Netherlands,Vlissingen,0,0,0,0,0,0,20240415,Netherlands_Vlissingen
Belgium,Antwerp,0,0,0,0,0,0,20240415,Belgium_Antwerp
Singapore,Singapore,15250,0,0,15250,15050,200,20240415,Singapore_Singapore
Spain,Bilbao,0,0,0,0,0,0,20240415,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20240415,Sweden_Helsingborg
Taiwan,Kaohsiung,4150,500,0,4650,3900,750,20240415,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20240415,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20240415,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20240415,UK_Liverpool
USA,Baltimore,50,0,0,50,50,0,20240415,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20240415,USA_Chicago
USA,Mobile,1975,0,0,1975,1975,0,20240415,USA_Mobile
Spain,Barcelona,0,0,0,0,0,0,20240415,Spain_Barcelona
Italy,Leghorn,175,0,0,175,0,175,20240415,Italy_Leghorn
Germany,Hamburg,10025,0,0,10025,10025,0,20240416,Germany_Hamburg
USA,Mobile,1975,0,0,1975,1975,0,20240416,USA_Mobile
Italy,Leghorn,175,0,0,175,0,175,20240416,Italy_Leghorn
Italy,Trieste,75,0,0,75,75,0,20240416,Italy_Trieste
Korea (South),Busan,15900,0,0,15900,15900,0,20240416,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20240416,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20240416,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20240416,Malaysia_Johor
Malaysia,Port Klang,250,0,0,250,225,25,20240416,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20240416,Netherlands_Moerdijk
Netherlands,Rotterdam,53725,0,75,53650,53275,375,20240416,Netherlands_Rotterdam
Singapore,Singapore,15250,0,0,15250,15050,200,20240416,Singapore_Singapore
Spain,Barcelona,0,0,0,0,0,0,20240416,Spain_Barcelona
Spain,Bilbao,0,0,0,0,0,0,20240416,Spain_Bilbao
Sweden,Helsingborg,0,0,0,0,0,0,20240416,Sweden_Helsingborg
Taiwan,Kaohsiung,4650,500,0,5150,4400,750,20240416,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20240416,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20240416,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20240416,UK_Liverpool
USA,Baltimore,50,0,0,50,50,0,20240416,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20240416,USA_Chicago
Belgium,Antwerp,0,0,0,0,0,0,20240416,Belgium_Antwerp
Netherlands,Vlissingen,0,0,0,0,0,0,20240416,Netherlands_Vlissingen
USA,New Orleans,21775,0,525,21250,4625,16625,20240416,USA_New Orleans
Spain,Barcelona,0,0,0,0,0,0,20240417,Spain_Barcelona
USA,New Orleans,21250,0,825,20425,4375,16050,20240417,USA_New Orleans
Korea (South),Busan,15900,0,0,15900,15900,0,20240417,Korea (South)_Busan
Korea (South),Gwangyang,0,0,0,0,0,0,20240417,Korea (South)_Gwangyang
Korea (South),Incheon,0,0,0,0,0,0,20240417,Korea (South)_Incheon
Malaysia,Johor,25,0,0,25,0,25,20240417,Malaysia_Johor
Malaysia,Port Klang,250,0,0,250,225,25,20240417,Malaysia_Port Klang
Netherlands,Moerdijk,0,0,0,0,0,0,20240417,Netherlands_Moerdijk
Netherlands,Rotterdam,53650,0,75,53575,40775,12800,20240417,Netherlands_Rotterdam
Netherlands,Vlissingen,0,0,0,0,0,0,20240417,Netherlands_Vlissingen
Singapore,Singapore,15250,0,0,15250,15050,200,20240417,Singapore_Singapore
Italy,Leghorn,175,0,0,175,0,175,20240417,Italy_Leghorn
Italy,Trieste,75,0,0,75,75,0,20240417,Italy_Trieste
Sweden,Helsingborg,0,0,0,0,0,0,20240417,Sweden_Helsingborg
Germany,Hamburg,10025,0,0,10025,7525,2500,20240417,Germany_Hamburg
Taiwan,Kaohsiung,5150,50,0,5200,4450,750,20240417,Taiwan_Kaohsiung
UAE,Dubai,0,0,0,0,0,0,20240417,UAE_Dubai
UK,Hull,0,0,0,0,0,0,20240417,UK_Hull
UK,Liverpool,0,0,0,0,0,0,20240417,UK_Liverpool
USA,Baltimore,50,0,0,50,50,0,20240417,USA_Baltimore
USA,Chicago,0,0,0,0,0,0,20240417,USA_Chicago
USA,Mobile,1975,0,0,1975,1975,0,20240417,USA_Mobile
Belgium,Antwerp,0,0,0,0,0,0,20240417,Belgium_Antwerp
Spain,Bilbao,0,0,0,0,0,0,20240417,Spain_Bilbao
USA,New Orleans,20425,0,1100,19325,4375,14950,20240418,USA_New Orleans
Italy,Leghorn,175,0,0,175,0,175,20240418,Italy_Leghorn
Korea (South),Busan,15900,0,0,15900,15900,0,20240418,Korea (South)_Busan
USA,Mobile,1975,0,0,1975,1975,0,20240418,USA_Mobile
USA,Chicago,0,0,0,0,0,0,20240418,USA_Chicago
USA,Baltimore,50,0,0,50,50,0,20240418,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20240418,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20240418,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20240418,UAE_Dubai
Taiwan,Kaohsiung,5200,300,0,5500,4750,750,20240418,Taiwan_Kaohsiung
Spain,Bilbao,0,0,0,0,0,0,20240418,Spain_Bilbao
Spain,Barcelona,0,0,0,0,0,0,20240418,Spain_Barcelona
Singapore,Singapore,15250,0,0,15250,15050,200,20240418,Singapore_Singapore
Netherlands,Vlissingen,0,0,0,0,0,0,20240418,Netherlands_Vlissingen
Netherlands,Rotterdam,53575,0,0,53575,40775,12800,20240418,Netherlands_Rotterdam
Netherlands,Moerdijk,0,0,0,0,0,0,20240418,Netherlands_Moerdijk
Malaysia,Port Klang,250,0,0,250,225,25,20240418,Malaysia_Port Klang
Malaysia,Johor,25,0,0,25,0,25,20240418,Malaysia_Johor
Korea (South),Incheon,0,0,0,0,0,0,20240418,Korea (South)_Incheon
Korea (South),Gwangyang,0,0,0,0,0,0,20240418,Korea (South)_Gwangyang
Italy,Trieste,75,0,0,75,75,0,20240418,Italy_Trieste
Germany,Hamburg,10025,0,0,10025,7525,2500,20240418,Germany_Hamburg
Sweden,Helsingborg,0,0,0,0,0,0,20240418,Sweden_Helsingborg
Belgium,Antwerp,0,0,0,0,0,0,20240418,Belgium_Antwerp
USA,Chicago,0,0,0,0,0,0,20240419,USA_Chicago
USA,Mobile,1975,0,0,1975,1975,0,20240419,USA_Mobile
USA,Baltimore,50,0,0,50,50,0,20240419,USA_Baltimore
UK,Liverpool,0,0,0,0,0,0,20240419,UK_Liverpool
UK,Hull,0,0,0,0,0,0,20240419,UK_Hull
UAE,Dubai,0,0,0,0,0,0,20240419,UAE_Dubai
Taiwan,Kaohsiung,5500,0,0,5500,4750,750,20240419,Taiwan_Kaohsiung
